user,review,rating,app,word_count,label,review_original
Trí Nguyen minh,"gì đâu bn mới mà không được free giao hàng nữa, không có mã giảm nữa ứng dụng như l, thà tải shopee còn sướng nữa, ứng dụng như l, bạn mới mà không free giao hàng, không 1 mã giảm là sao vậy nhà phát hành tức giận tức giận tức giận",1.0,Lazada,44,,"j đâu bn mới mà ko được free ship nx, không có mã giảm nữa app như l, thà tải shopee còn sướng nữa, app như l, bạn mới mà không free ship, ko 1 mã giảm là sao vậy nhà phát hành 😡😡😡"
shark LT,ứng dụng chưa tốt lắm không có thông tin số điện thoại người giao dễ bị người nhận chặn vì số lạ mong ứng dụng cải thiện,5.0,Lazada,25,,app chưa tốt lắm ko có thông tin số điện thoại người giao dễ bị người nhận chặn vì số lạ mong app cải thiện
Mai Nhữ,tôi rất thích mua sắm đồ trên lazada,5.0,Lazada,8,,tôi rất thích mua sắm đồ trên lazada
Tran Khang,áp gì mà phí giao hàng bằng tiền hàng đặt 1 lần không có lần sau,1.0,Lazada,15,,áp gì mà phí ship bằng tiền hàng đặt 1 lần ko có lần sau
Linh truc,ứng dụng gì lỗi vãi. vào đứng yên hoài,2.0,Lazada,8,,app gì lỗi vãi. vào đứng yên hoài
Chỉ Bạch,"chơi tap win khi rút tiền thì báo lỗi hệ thống, nghĩ sao bù cái mã 8 mà ngày nào cũng có trong trạm voucher, những người khác thì được bù lại lazreward trong khi mình thì không được, cách xử lý của lazada quá tệ",1.0,Lazada,45,,"chơi tap&win khi rút tiền thì báo lỗi hệ thống, nghĩ sao bù cái mã 8% mà ngày nào cũng có trong trạm voucher, những người khác thì được bù lại lazreward trong khi mình thì ko được, cách xử lý của lazada quá tệ"
Nam Bui,lổi đơ không dùng được ngày 25 02 2025,1.0,Lazada,7,,lổi đơ ko dùng đc ngày 25/02/2025
Lại Tùng Lâm,2 hàng tao mua quốc tế đều trễ 3 5 ngày mà còn bị hủy hàng không rõ lí do người giao hàng làm ăn như thế thì ứng dụng cũng nát hủy một đống mất sạch voucher,1.0,Lazada,34,,2 hàng t mua quốc tế đều trễ 3-5 ngày mà còn bị hủy hàng k rõ lí do shipper làm ăn như thế thì app cũng nát hủy một đống mất sạch voucher
Nhung Nguyễn,"thất vọng, người dùng mua lần đầu cũng phải cho người dùng cái mã voucher miễn giao hàng hoặc mã voucher giảm giá đi chứ, đằng này chả có gì, vừa tải cái xóa luôn",1.0,Lazada,33,,"chán, người dùng mua lần đầu cũng phải cho người dùng cái mã voucher miễn ship hoặc mã voucher giảm giá đi chứ, đằng này chả có gì, vừa tải cái xóa luôn"
Chanh Nước Ép,"lazada nên có cái định vị chỗ nhận hàng ấy rất tiện, và nên có thêm nhiều chương trình khuyến mãi hấp dẫn để thu hút được nhiều người dùng.",4.0,Lazada,30,,"lazada nên có cái định vị chỗ nhận hàng ấy rất tiện, và nên có thêm nhiều chương trình khuyến mãi hấp dẫn để thu hút được nhiều người dùng."
Tỷ Phú KTOL_2,tại sao bây giờ không thể hủy bỏ liên kết với momo zalopay thẻ visa vậy admin,3.0,Lazada,17,,tại sao bây giờ không thể hủy bỏ liên kết với momo zalopay thẻ visa vậy admin
Sảng Ly,đồ giá đắt lỗi tùng lung vào lướt 20 giây xong đứng im dymesity 8100 chả lẽ yếu đến nỗi không chạy nổi lazada,5.0,Lazada,24,,đồ giá đắt lỗi tùng lung vào lướt 20 giây xong đứng im dymesity 8100 chả lẽ yếu đến nỗi không chạy nổi lazada
Phạm Vy Khả Trúc,"hàng rẻ , giao nhanh , mua choice 3 sản phẩm được miễn giao hàng , siêng tưới cây còn được tặng quà gạo miễn phí . mới tải ứng dụng về trải nghiệm mua thử thấy ổn lắm . mình tranh thủ đặt mua cho mọi người luôn . trước mình hay mua trên shopee với tiktok hôm nayy lại có thêm sự lựa chọn nữa .",5.0,Lazada,65,,"hàng rẻ , giao nhanh , mua choice 3 sản phẩm được miễn ship , siêng tưới cây còn được tặng quà gạo miễn phí . mới tải app về trải nghiệm mua thử thấy okela lắm . mình tranh thủ đặt mua cho mọi người luôn . trước mình hay mua trên shopee với tiktok ,nay lại có thêm sự lựa chọn nữa ."
Ý Linh Bùi,không mua được hàng luôn,1.0,Lazada,5,,ko mua được hàng luôn
khangthien tiger,hàng đúng chất lượng và xài tốt,5.0,Lazada,7,,hàng đúng chất lượng và xài tốt
Nguyễn Huy Phúc Hưng,"ứng dụng như cái skibidi tôi tưới cây 7 ngày để nhận quà , tưới không thiếu ngày nào. thế mà ứng dụng bắt tôi tưới cây lại từ đầu . đúng là cái ứng dụng tư bản chủ nghĩa , bỏ cây không trượt phát nào.",1.0,Lazada,44,,"app như cái skibidi tôi tưới cây 7 ngày để nhận quà , tưới không thiếu ngày nào. thế mà app bắt tôi tưới cây lại từ đầu . đúng là cái app tư bản chủ nghĩa , bỏ ""cây"" không trượt phát nào."
Minhanh Hoang,"ứng dụng lừa đảo, rác rưởi, bán hàng thì đắt. chúng mày sớm sập tiệm thôi",1.0,Lazada,16,,"ứng dụng lừa đảo, rác rưởi, bán hàng thì đắt. chúng mày sớm sập tiệm thôi"
vũ phụng,"hàng trên này bị bóp giá cao gấp mấy lần giá gốc , tệ",1.0,Lazada,14,,"hàng trên này bị bóp giá cao gấp mấy lần giá gốc , tệ"
Chí Nguyện,thời gian đóng gói quá lâu,2.0,Lazada,6,,thời gian đóng gói quá lâu
Nhã Phạm,"lazada xu chẳng có tác dụng mấy , rất nhiều cửa hàng đổi xu quá thấp không có tác dụng mấy , nghe nói quảng cáo freeship mà vào thấy phí giao hàng cao , cộng tiền thanh toán sau khi trừ phí giao hàng thì bằng tiền đơn hàng của shopee khi chưa trừ xu",4.0,Lazada,53,,"lazada xu chẳng có tác dụng mấy , rất nhiều shop đổi xu quá thấp không có tác dụng mấy , nghe nói quảng cáo freeship mà vào thấy phí ship cao , cộng tiền thanh toán sau khi trừ phí ship thì bằng tiền đơn hàng của shopee khi chưa trừ xu"
Sơn Huỳnh,hàng quá chụp ảnh rõ nữa nhé,5.0,Lazada,7,,hàng quá chụp ảnh rõ nữa nhé
Tùng Nguyễn,làm ăn thất vọng đời săn sale được thì người giao hàng ôm không giao lazada cũng không khiếu nại được ns chung thất vọng,1.0,Lazada,22,,làm ăn chán đời săn sale đc thì shipper ôm ko giao lazada cũng ko khiếu nại đc ns chung thất vọng
Nguyễn Văn tráng,tam đánh giá khi sài được 5sao,4.0,Lazada,7,,tam đánh giá khi sài được 5sao
Tâm Tài Đức 8386,không chỉ tôi mà đại đa số đều thích shopee hơn bởi shopee giá chuẩn hơn mà có nhiều mã giảm giá với có thể áp hết xu vào đơn hàng chứ xu ở lazada chả giải quyết được gì cả,3.0,Lazada,41,,không chỉ tôi mà đại đa số đều thích shopee hơn bởi shopee giá chuẩn hơn mà có nhiều mã giảm giá với có thể áp hết xu vào đơn hàng chứ xu ở lazada chả giải quyết đc gì cả
Phuong vy Tran,mọi người dùng đều tuyệt vời sao đến lượt tao dùng thì nó cứ đơ đơ lag lag mã chả có mã gì trong khi tao là người mới,1.0,Lazada,28,,mn dùng đều tuyệt vời sao đến lượt t dùng thì nó cứ đơ đơ lag lag mã chả có mã gì trong khi t là ng mới
Mr Arashii,mẹ ứng dụng óc tó không cho đăng nhập thì hôm qua shopee mua,1.0,Lazada,12,,mẹ app óc tó ko cho đăng nhập thì qua shopee mua
Yến Nguyễn,khách hàng mới hủy hàng xong đặt lại liền mất ưu đãi luôn,1.0,Lazada,13,,khách hàng mới hủy hàng xong đặt lại liền mất ưu đãi luôn
Chinh Trần văn,không có mã giảm mấy,3.0,Lazada,5,,ko có mã giảm mấy
Bảo Trần Gia,"phí giao hàng gấp nhiều lần tiền hàng . cùng sản phẩm bên shoppi giá rẻ hơn nhiều, mà nhiều mặt hàng từ nước ngoài còn miễn phí giao hàng mặc dù tiền hàng chỉ hơn 10.00",4.0,Lazada,35,,"phí ship gấp nhiều lần tiền hàng . cùng sản phẩm bên shoppi giá rẻ hơn nhiều, mà nhiều mặt hàng từ nước ngoài còn miễn phí ship mặc dù tiền hàng chỉ hơn 10.000"
Kim Ngọc,"chơi game tap win không đủ kinh phí cho người chơi rút xong làm lỗi rồi đền bù mã giảm 8 cho đơn 120k giảm 20k trong khi đó mất gần 90k lazrewards , lazada làm ăn thất vọng thật sự.",1.0,Lazada,41,,"chơi game tap & win ko đủ kinh phí cho người chơi rút xong làm lỗi rồi đền bù mã giảm 8% cho đơn 120k giảm 20k trong khi đó mất gần 90k lazrewards , lazada làm ăn chán thật sự."
Bách Gia,túi đã dùng rất ngon,5.0,Lazada,5,,túi đã dùng rất ngon
Xuân Nguyễn,"bình thường, nhưng cần có nhiều voucher như shoppe",4.0,Lazada,9,,"bình thường, nhưng cần có nhiều voucher như shoppe"
Anh22 Do,đặt được 1 đơn hàng thì muốn đặt đơn mới mà laz cho ngay cái chuyển khoản không phải trả tiền khi nhận hàng hay thật giờ thì đặt hàng làm gì nữa,2.0,Lazada,33,,đặt đc 1 đơn hàng thì muốn đặt đơn mới mà laz cho ngay cái chuyển khoản ko phải trả tiền khi nhận hàng hay thật giờ thì đặt hàng làm gì nữa
Quoc Canh,ứng dụng mua hàng tốt đổi trả cũng nhanh gọn,5.0,Lazada,10,,ứng dụng mua hàng tốt đổi trả cũng nhanh gọn
Vĩnh Lộc Trương,rất hài lòng khí mua hàng tốt ổn,5.0,Lazada,8,,rất hài lòng khí mua hàng tốt ok
Lượng Nguyễn Hữu,tốt nhưng giao hàng còn trễ,5.0,Lazada,6,,tốt nhưng giao hàng còn trễ
Thành Hồ tắc,dự kiến giao vào ngày mai mày đến mai rồi lại tăng thêm ngày như rất tệ 1 sao không nói nhiều,1.0,Lazada,21,,dự kiến giao vào ngày mai mày đến mai rồi lại tăng thêm ngày như cc 1 sao ko nói nhiều
Bé Gấu,tạo ra game chơi tích điểm nhưng lại lỗi không đổi điểm được? đã vậy còn người đền người không? phân biệt đối xử giữa các khách hàng với nhau à? đền cái voucher giảm 8 cho đơn 120k tối đa 20k là voucher thông thường lazada hay cho mà. vậy là có thiện ý đền bù cho khách dữ chưa? là thống nhất kết quả đền bù giữa các bộ phận dữ chưa khi mà người đền người không? tôi có quay video lại là lỗi lazada chứ không phải lỗi người dùng ứng dụng nha mà còn như vậy.,1.0,Lazada,100,,tạo ra game chơi tích điểm nhưng lại lỗi không đổi điểm được? đã vậy còn người đền người không? phân biệt đối xử giữa các khách hàng với nhau à? đền cái voucher giảm 8% cho đơn 120k tối đa 20k là voucher thông thường lazada hay cho mà. vậy là có thiện ý đền bù cho khách dữ chưa? là thống nhất kết quả đền bù giữa các bộ phận dữ chưa khi mà người đền người không? tôi có quay video lại là lỗi lazada chứ không phải lỗi người dùng app nha mà còn như vậy.
Nguyen Le Hang,"lazada tạo game tap win chơi xong rút không được hiện lỗi hệ thống. báo chăm sóc khách hàng thì hỗ trợ mã voucher cùi mà tài khoản nào cũng có, lúc nào cũng lấy được. đền bù không thoả đáng. trong khi người chơi khác được đền còn mình thì không. phân biệt đối xử người dùng. không tôn trọng khách hàng. không có hướng xử lý thoả đáng, toàn trả lời theo mẫu như robot.",1.0,Lazada,74,,"lazada tạo game tap& win chơi xong rút k dc hiện lỗi hệ thống. báo cskh thì hỗ trợ mã voucher cùi mà tài khoản nào cũng có, lúc nào cũng lấy được. đền bù không thoả đáng. trong khi ng chơi khác được đền còn mình thì không. phân biệt đối xử người dùng. không tôn trọng khách hàng. không có hướng xử lý thoả đáng, toàn trả lời theo mẫu như robot."
Lê Dương,ứng dụng không giải quyết hay có chính sách với những người bán hàng lừa đảo.,1.0,Lazada,15,,app không giải quyết hay có chính sách với những người bán hàng lừa đảo.
Tùng Huỳnh,"ứng dụng hôm nay trải nghiệm quá tệ. tìm kiếm sản phẩm để 1 tí lại bắt chọn hình captcha, không phải chọn 1 mà đến 4 5 lần mới được. quá tốn thời gian, nên hôm qua sàn khác mua đỡ tốn time, ứng dụng xưa ổn lắm hôm nay làm quá tệ không còn chú trọng trải nghiệm của người dùng nữa",1.0,Lazada,59,,"app nay trải nghiệm quá tệ. tìm kiếm sản phẩm để 1 tí lại bắt chọn hình captcha, ko phải chọn 1 mà đến 4 5 lần mới được. quá tốn thời gian, nên qua sàn khác mua đỡ tốn time, app xưa ok lắm nay làm quá tệ ko còn chú trọng trải nghiệm của người dùng nữa"
Quoccong Quoccong123,sản phẩm này chất lượng,5.0,Lazada,5,,sản phẩm này chất lượng
Trung Pham,tôi chơi sự kiện tap win. vào ngày 14 2 không đổi được hơn 43k lazrewards do lỗi hệ thống của lazada. mà đền bù cho tôi 1 voucher 8 đơn hàng 120k như kiểu bố thí còn không bằng voucher cho free hàng ngày. thực sự thất vọng và thất vọng thất vọng với kiểu hỗ trợ như này.,1.0,Lazada,58,,tôi chơi sự kiện tap & win. vào ngày 14/2 không đổi được hơn 43k lazrewards do lỗi hệ thống của lazada. mà đền bù cho tôi 1 voucher 8% đơn hàng 120k như kiểu bố thí còn k bằng voucher cho free hàng ngày. thực sự thất vọng và chán nản với kiểu hỗ trợ như này.
Phan Linh,đơn đầu tiên đã bị đảo lửa. không có hàng dù trên hệ thống đã giao tệ sàn cam là chân ái,1.0,Lazada,21,,đơn đầu tiên đã bị đảo lửa. ko có hàng dù trên hệ thống đã giao👎 sàn cam là chân ái
Thoa Kim,mình rất thích laz choice,5.0,Lazada,5,,mình rất thích laz choice
Hieu Buidan,tôi mua cái máy hàn có 1k,4.0,Lazada,7,,tôi mua cái máy hàn có 1k
phuong vu thi,"mua sắm dễ dàng , trả hàng và hoàn tiền đã cải tiến nhiều , tốt hơn trước nhiều zùi ! hihi",5.0,Lazada,22,,"mua sắm dễ dàng , trả hàng và hoàn tiền đã cải tiến nhiều , tốt hơn trước nhiều zùi ! hihi"
Hằng mê kny Trần,vô tìm kiếm gõ kiếm sản phẩm sao không hiện ra sản phẩm vậy cần lazada khắc phục gấp,5.0,Lazada,19,,vô tìm kiếm gõ kiếm sản phẩm sao ko hiện ra sản phẩm vậy cần lazada khắc phục gấp
Ngọc Hồng,ổn tốt và uy tin lắm mọi người oi,5.0,Lazada,8,,ok tốt và uy tin lắm mn oi
Quy Minh,khâu vận chuyển lâu quá giá như nhanh nhẹn tý thì tốt nhân viên giao hàng nhiều đơn giao tận nhà đơn thì không giao tận nhà...bảo đi lấy này nọ dù là biết nhà... ứng dụng thì nhiều mã giảm giá không sài được ứng dụng xu nhiều sản phẩm thì không đổi được hay bị lỗi,2.0,Lazada,56,,khâu vận chuyển lâu quá giá như nhanh nhẹn tý thì tốt nhân viên giao hàng nhiều đơn giao tận nhà đơn thì k giao tận nhà..bảo đi lấy này nọ dù là biết nhà.. app thì nhiều mã giảm giá k sài đc app xu nhiều sản phẩm thì k đổi được hay bị lỗi
Tuyết Trần,"đặt hàng mà lúc chọn đặt thì từ 6k lên 42,45k tiền giao hàng dù có mã giảm còn lúc mua có mã thì giảm nhiều lại không mua được",1.0,Lazada,31,,"đặt hàng mà lúc chọn đặt thì từ 6k lên 42,45k tiền ship dù có mã giảm :))) còn lúc mua có mã thì giảm nhiều lại ko mua đc :))))))))))"
Cẩm Tú Nguyễn Thị,không đúng như hình minh họa,1.0,Lazada,6,,ko đúng như hình minh họa
Hương Trần,ứng dụng như hàu mất thời gian,1.0,Lazada,6,,app như hàu mất thời gian
Hiếu Lê,tệ giao hàng trên trời trong khi tiền hàng 18ktien ship35k,5.0,Lazada,10,,tệ ship trên trời trong khi tiền hàng 18ktien ship35k
Duong Huynh,làm ăn sà lơ...ko qui tính,1.0,Lazada,6,,làm ăn sà lơ..ko qui tính
Bảo Lý Lê,hàng sạc đth đặt cả tuần không thấy giao?,1.0,Lazada,9,,hàng sạc đth đặt cả tuần k thấy giao??
Hai H.,"quảng cáo không đúng cách, làm phiền nhất là hiện quảng cáo khi đang điện thoại gọi điche khuất màng hình",2.0,Lazada,21,,"quảng cáo không đúng cách, làm phiền nhất là hiện quảng cáo khi đang điện thoại gọi điche khuất màng hình"
Không Tâm Nguyệt Lượng,không tìm kiếm bằng hình ảnh được,1.0,Lazada,7,,ko tìm kiếm bằng hình ảnh đc
Viet Nguyen Anh,phục vụ rất tốt sẽ công mua nhiều,5.0,Lazada,8,,phục vụ rất tốt sẽ công mua nhiều
Nhien An,"người bán hàng thì đăng sản phẩm đẹp, tốt giao thì giao sản phẩm móp, méo khiếu nại lazada thì lazada hỗ trợ người bán. không đền bù cho khách.",1.0,Lazada,30,,"người bán hàng thì đăng sản phẩm đẹp, tốt giao thì giao sản phẩm móp, méo khiếu nại lazada thì lazada hỗ trợ người bán. không đền bù cho khách."
Hải anh Nông,định mua led galaxy nhưng vô ứng dụng đắt gấp 5 lần,2.0,Lazada,11,,định mua led galaxy nhưng vô app đắt gấp 5 lần
Thành Lập,đăng nhập không được tức giận tức giận,1.0,Lazada,5,,đăng nhập không được 😡😡
Phú Trần,áp giao hàng lâu rất,1.0,Lazada,5,,áp giao hàng lâu vcl
Duy Hoài Nguyễn,hỗ trợ cực kỳ không tôn trọng khách hàng. xem khách hàng như kẻ ngốc khi game tap win lỗi làm mất lazrewards lừa gạt đền bù khách thu thập voucher chung của cả sàn một cách nực cười.,1.0,Lazada,38,,hỗ trợ cực kỳ không tôn trọng khách hàng. xem khách hàng như kẻ ngốc khi game tap&win lỗi làm mất lazrewards lừa gạt đền bù khách thu thập voucher chung của cả sàn một cách nực cười.
Như Quỳnh,"phí giao hàng thì cao, ứng dụng thì hay bị lỗi lúc nhận thưởng game",1.0,Lazada,13,,"phí ship thì cao, app thì hay bị lỗi lúc nhận thưởng game🤣"
Him Ro,đặt hàng lần nào tiền giao hàng cũng 40 trở lên không,2.0,Lazada,11,,đặt hàng lần nào tiền ship cũng 40 trở lên không
Thị Cún Mẹt,tẩy chay lazada . lazada ăn quỵt trên mồ hôi công sức của người chơi game trên lazada,1.0,Lazada,18,,tẩy chay lazada . lazada ăn quỵt trên mồ hôi công sức của người chơi game trên lazada
Minh Khoa Ngô,ơ sao tôi đặt hơn 1 tháng mà không giao,1.0,Lazada,10,,ơ sao tôi đặt hơn 1 tháng mà ko giao
Loan Hoàng,"tạo ra ứng dụng, tạo ra game mà không quản lý được lỗi, suốt ngày xin lỗi rồi bảo sẽ sữa chữa trong tương lai nhưng cứ có 1 lỗi mà lần nào cũng bị vậy, đưa ra hướng giải quyết chả đâu vào đâu, vậy sửa ở đây là sửa như nào và khi nào mới chịu sửa? quá kém",1.0,Lazada,60,,"tạo ra app, tạo ra game mà không quản lý được lỗi, suốt ngày xin lỗi rồi bảo sẽ sữa chữa trong tương lai nhưng cứ có 1 lỗi mà lần nào cũng bị vậy, đưa ra hướng giải quyết chả đâu vào đâu, vậy sửa ở đây là sửa như nào và khi nào mới chịu sửa? quá kém"
Nguyet Nguyen,chat cho cửa hàng hoặc hệ thống đều không được.,1.0,Lazada,9,,chat cho shop hoặc hệ thống đều không được.
Yen Nhung,"hoàn tiền mà nbh không đủ số dư là không hoàn tiền được cho khách ,cho khách tự sinh tự diệt ,nói đợi mà đợi mà gần 1 tháng vẫn chưa có tiền hoàn ,thay đổi như vậy thì xứng đáng 1 sao ,mọi người đánh giá 1 sao đi",1.0,Lazada,50,,"hoàn tiền mà nbh không đủ số dư là không hoàn tiền được cho khách ,cho khách tự sinh tự diệt ,nói đợi mà đợi mà gần 1 tháng vẫn chưa có tiền hoàn ,thay đổi như vậy thì xứng đáng 1 sao ,mọi người đánh giá 1 sao đi"
Đinh Quốc Đạt,"ứng dụng giờ người bán khinh khách hàng, đặt mua mà cả tuần chưa hoàn tất đóng gói. hàng mô tả 1 kiểu lúc nhận hàng 1 kiểu.",1.0,Lazada,27,,"app giờ người bán khinh khách hàng, đặt mua mà cả tuần chưa hoàn tất đóng gói. hàng mô tả 1 kiểu lúc nhận hàng 1 kiểu."
Mobile Developer,"làm ăn như quần què, tạo ra game cho người dùng chơi đến lúc thu thập thì lỗi hệ thống không lấy được mất luôn tiền chơi game, kiện cáo thì lấy lý do này nọ xử lý như quần què, ứng dụng này xứng đáng âm sao chứ không được 1 sao",1.0,Lazada,52,,"làm ăn như quần què, tạo ra game cho người dùng chơi đến lúc thu thập thì lỗi hệ thống ko lấy được mất luôn tiền chơi game, kiện cáo thì lấy lý do này nọ xử lý như quần què, app này xứng đáng âm sao chứ ko đc 1 sao"
HN Nguyễn,rồi gạo chừng nào có?,2.0,Lazada,5,,rồi gạo chừng nào có?
Hiền Nguyễn,làm ăn như quần què. mở game chi xong người dùng chơi hết hơi được 30k xong không cho nhận,1.0,Lazada,20,,làm ăn như quần què. mở game chi xong người dùng chơi hết hơi đk 30k xong k cho nhận
Hoàng Đức Mạnh,"lazada, cam kết giá tốt",5.0,Lazada,5,,"lazada, cam kết giá tốt"
Tuan Vo,uy tin chất lượng đó bên thi de thôi gian mới biết được,5.0,Lazada,13,,uy tin chất lượng đó bên thi de thôi gian mới biết được
Duyên Lê,"lazada càng ngày càng tệ, tổ chức trò chơi nhưng không muốn khách hàng người dùng được thưởng. xong giờ đến game khác thì lỗi mà đền bù cũng như không. thất vọng không thèm nói nữa. không đủ kinh phí thì đừng ra event nữa.",1.0,Lazada,45,,"lazada càng ngày càng tệ, tổ chức trò chơi nhưng không muốn khách hàng người dùng được thưởng. xong giờ đến game khác thì lỗi mà đền bù cũng như không. chán không thèm nói nữa. k đủ kinh phí thì đừng ra event nữa."
Bách Tùng,"ứng dụng lừa đảo, làm mất tiền người dùng",1.0,Lazada,8,,"app lừa đảo, làm mất tiền ng dùng"
Khoa Thái Khánh,cho thẳng 1 nhân viên giao hàng báo khống 2 lần liên tiếp không giao được hàng do khách hẹn lại trong khi không có nhân viên nào tới nhà giao hay gọi thông báo. mỗi khi áp dụng xu hay free giao hàng là có chuyện. xoá ứng dụng nghỉ sài.,1.0,Lazada,50,,"cho thẳng 1* nhân viên giao hàng báo khống 2 lần liên tiếp ""không giao được hàng do khách hẹn lại"" trong khi không có nhân viên nào tới nhà giao hay gọi thông báo. mỗi khi áp dụng xu hay free ship là có chuyện. xoá app nghỉ sài."
Đặng Trinh,"sàn hút máu, làm việc tắt trách, lỗi do bên mình mà không đền bù thỏa đáng, đền bù như bố thí",1.0,Lazada,22,,"sàn hút máu, làm việc tắt trách, lỗi do bên mình mà không đền bù thỏa đáng, đền bù như bố thí"
Noo Baby_,"voucher ảo không dùng được, thường xuyên bị lag khi vào ứng dụng",1.0,Lazada,13,,"voucher ảo k dùng đc, thường xuyên bị lag khi vào app 😥"
Anh Quỳnh,"người giao hàng không thân thiện, làm tôi rơi máy hỏng màn hình?",1.0,Lazada,11,,"shipper ko thân thiện, làm tôi rơi máy hỏng màn hình?"
Nguyễn Ngọc Trúc,hàng thì rẻ mà tiền giao hàng thì cao hiện có 6 mấy ngàn tiền giao hàng một trăm mấy ngàn cho free giao hàng còn ba cái đồ gì không à nói chung là cũng cho vocho nhưng vocho không xài được hết trơn mua hàng có bốn mấy vocho bạn phải mua hàng trên 200k bạn sẽ có phiếu giảm giá 70k quá trời ngộ rồi,4.0,Lazada,65,,hàng thì rẻ mà tiền ship thì cao hiện có 6 mấy ngàn tiền ship một trăm mấy ngàn cho free ship còn ba cái đồ gì không à nói chung là cũng cho vocho nhưng vocho không xài được hết trơn mua hàng có bốn mấy vocho bạn phải mua hàng trên 200k bạn sẽ có phiếu giảm giá 70k quá trời ngộ r
Phương Nguyễn,quá thuận lợi mua sắm ạ,5.0,Lazada,6,,quá thuận lợi mua sắm ạ
Huong Nguyen,"lazada giao hàng nhanh, mà 2 hôm hôm nay ứng dụng bị gì mà không có cái mã freeship nào hết, mua cái gì cũg tính phí vận chuyển không như mọi lần mua. không có mã freeship chắc không chơi lazada nữa, thất vọng, tự nhiên lại thay đổi, khách hàng sẽ quay lưng hết cho xem, mong lazada cải thiện như cũ",4.0,Lazada,61,,"lazada giao hàng nhanh, mà 2 hôm nay app bị gì mà ko có cái mã freeship nào hết, mua cái gì cũg tính phí vận chuyển ko như mọi lần mua. không có mã freeship chắc ko chơi lazada nữa, chán, tự nhiên lại thay đổi, khách hàng sẽ quay lưng hết cho xem, mong lazada cải thiện như cũ"
Thị Hà Phạm,vẫn là 5 ông sao tuyệt vời,5.0,Lazada,7,,vẫn là 5 ông sao tuyệt vời
Hoan bao vi Nguyen,100 điểm không có nhưng nha,5.0,Lazada,6,,100 điểm ko có nhưng nha🤭
HUY T1,kiểm tra xem có phải robot không mãi không được xác minh ngu lozz,1.0,Lazada,14,,kiểm tra xem có phải robot không mãi không được xác minh ngu lozz
Tam Ho Kien,"chuyên nghiệp, nhanh chóng , mua hàng được 5 lần rồi rất hài lòng.",5.0,Lazada,14,,"chuyên nghiệp, nhanh chóng , mua hàng được 5 lần rồi rất hài lòng."
My Duyên Nguyên Thi,hoàn tiền méo được tức giận,1.0,Lazada,5,,hoàn tiền méo được 😡
Trương Hoàng giang,"cho lazada 5 sao luôn, mong lazada cho nhiều mã free giao hàng nha lazada dễ thương phô mai phee yêu yêu , quý",5.0,Lazada,22,,"cho lazada 5 sao luôn, mong lazada cho nhiều mã free ship nha lazada cute phô mai phee yêu yêu , quý"
Trâm Anh Nguyễn,toàn giao sai địa chỉ,1.0,Lazada,5,,toàn giao sai địa chỉ
Anh Ngo hai,hài lòng bởi dịch vụ của lazada,5.0,Lazada,7,,hài lòng bởi dịch vụ của lazada
Như TgHg,không cho đặt hàng thì khỏi xài,1.0,Lazada,7,,không cho đặt hàng thì khỏi xài
Long Kỳ,rất hài lòng với lazada,5.0,Lazada,5,,rất hài lòng với lazada
Lộc Lê,giao hàng thì lâu còn thông báo kêu cầm đth người giao hàng đến mé cầm cả buổi chiều rất tệ thấy giao hàng nào gọi,1.0,Lazada,22,,giao hàng thì lâu còn thông báo kêu cầm đth shipper đến mé cầm cả buổi chiều dell thấy ship nào gọi
Thắng Nguyễn,không khác shoppee ở đâu cũng thấy quảng cáo,1.0,Lazada,8,,không khác shoppee ở đâu cũng thấy qc
Banh Nhi,ứng dụng để 1 cái cửa hàng bán quần áo gì đau mà đặt cái này giao cái khác vậy...lừa đảo,1.0,Lazada,20,,ứng dụng để 1 cái shop bán quần áo gì đau mà đặt cái này giao cái khác vậy....lừa đảo
Vân Nguyễn Thị Thanh,"quỵt tiền của khách, khuyên mọi người mua thì đừng sử dụng các phương thức thanh toán như hôm qua thẻ ngân hàng hay gì. tốt nhất chỉ nên chọn thanh toán khi nhận hàng. mình bị lazada hủy 2 đơn xong không hoàn lại tiền cho mình",1.0,Lazada,43,,"quỵt tiền của khách, khuyên mọi người mua thì đừng sử dụng các phương thức thanh toán như qua thẻ ngân hàng hay gì. tốt nhất chỉ nên chọn cod. mình bị lazada hủy 2 đơn xong ko hoàn lại tiền cho mình"
